Change,Current Ratio,Debt / Equity Ratio,PE Ratio,PB Ratio,RSI,Bollinger Middle,Bollinger Upper,Bollinger Lower,OBV,EMA20,Inflation,GDP
1,0.84,4.09,23.9,42.97,69.08214762,44.1494998,67.92341432,20.37558527,10082508500,48.22852658,1.261583206,1.667476026
1,0.93,4.71,23.71,41.96,71.85179197,46.04799995,70.92585358,21.17014633,10509575100,50.07533383,1.261583206,1.667476026
1,0.98,1.09,9.26,10.33,74.02117901,48.07549982,74.25063889,21.90036075,10920352900,52.10815901,2.130110004,2.241916613
1,0.92,1.13,9.6,11.3,75.6437321,50.07149992,77.85545118,22.28754866,11280786000,54.23785826,2.130110004,2.241916613
0,0.83,1.12,9.75,11.58,60.82232863,51.57299986,78.82941063,24.31658908,10771471300,55.11234778,2.130110004,2.241916613
0,0.77,1.14,7.83,10,66.00859544,53.57150002,80.48933292,26.65366711,11202676000,56.66450548,2.130110004,2.241916613
0,0.64,0.9,13.33,8.86,56.79684568,54.96800003,80.62906266,29.3069374,10700367700,57.20312398,2.442583297,2.945385182
0,0.65,0.9,11.05,7.69,52.03894101,56.05799999,80.02834812,32.08765186,10161363900,57.16377892,2.442583297,2.945385182
0,0.65,0.88,10.14,6.8,54.64349559,57.35600014,79.20106386,35.51093641,10589452400,57.46341916,2.442583297,2.945385182
0,0.6,0.9,10.65,7.34,46.25199139,57.90600014,78.32036777,37.4916325,9938673300,56.69452204,2.442583297,2.945385182
1,0.2,1.74,13.33,6.28,52.08617687,58.90600014,77.04265934,40.76934093,10703900800,56.76456759,1.812210075,2.294439305
0,0.62,2.07,17.39,7.65,45.42832973,59.17650013,76.43294587,41.92005439,10188529300,55.86794196,1.812210075,2.294439305
0,0.56,2.02,14.04,6.13,41.75077254,58.92450027,77.07101481,40.77798574,9508712600,54.44242382,1.812210075,2.294439305
0,0.56,2.65,43.27,7.25,48.07437141,58.95650024,77.03693896,40.87606153,10067799200,54.01076439,1.812210075,2.294439305
0,0.59,4.51,-72.11,14.99,41.95527784,58.38900013,78.18673399,38.59126627,9301619600,52.54973904,1.233584396,-2.767953145
0,0.71,4.58,-83.46,10.98,42.36296104,57.90600014,79.03198144,36.78001883,9954414700,51.28309723,1.233584396,-2.767953145
0,0.75,5.11,-79.8,12.82,42.02861915,57.11800003,79.82484176,34.41115831,9465074000,50.07899267,1.233584396,-2.767953145
1,0.77,9.32,97.83,22.88,43.87420196,56.25750008,80.0137269,32.50127325,10050745400,49.2143267,1.233584396,-2.767953145
1,0.79,10.38,17.06,26.84,51.09288837,55.68250008,79.34754422,32.01745594,10626232600,49.39962891,4.697858864,5.946623245
1,0.8,10.19,21.92,32.64,48.77871358,54.61850014,77.70649561,31.53050466,10068189800,49.23585475,4.697858864,5.946623245
1,0.72,8.67,19.41,27.09,47.34529911,53.73300018,76.79040787,30.67559249,9656992200,48.88196387,4.697858864,5.946623245
0,0.74,-22.2,30.25,-66.25,48.74944532,52.72150002,75.01563563,30.4273644,10153007400,48.73987201,4.697858864,5.946623245
1,0.71,-17.46,35.17,-54.21,52.30896638,51.76300011,72.34141818,31.18458204,10754091800,49.07416992,8.002799821,2.06180457
0,0.62,-15.86,31.55,-53.95,45.04391413,50.12800007,68.28368288,31.97231726,10002798300,48.37853473,8.002799821,2.06180457
0,0.49,-11.52,43.17,-31.47,44.16770957,48.97600021,66.52563434,31.42636609,9468292600,47.61676962,8.002799821,2.06180457
0,0.5,-6.21,15.48,-17.18,48.31912653,47.69099998,61.93393529,33.44806468,9991400100,47.43517243,8.002799821,2.06180457
0,0.84,-6.72,14.21,-20.62,48.31912653,47.69099998,61.93393529,33.44806468,9991400100,47.43517243,8.002799821,2.06180457
0,0.78,-6.55,14.25,-20.55,48.31912653,47.69099998,61.93393529,33.44806468,9991400100,47.43517243,8.002799821,2.06180457
1,1.11,0.35,-1251.65,14.48,79.52130908,8.962924874,16.18177307,1.744076677,1.13E+11,9.790123468,1.464832656,1.841876169
1,1.07,0.33,1082.12,15.72,84.99911735,9.83169992,17.89398772,1.769412115,1.17E+11,10.75673083,1.464832656,1.841876169
1,1.07,0.33,666.2,18.73,70.32177059,10.48902495,18.57894927,2.399100623,1.12E+11,11.33404223,1.622222977,2.287772842
1,1.05,0.3,514.93,14.96,67.97470653,11.09182496,19.00716814,3.176481783,1.06E+11,11.8011811,1.622222977,2.287772842
0,1,0.29,825.71,14.1,67.48497133,11.66452494,19.29001793,4.039031944,1.01E+11,12.21268764,1.622222977,2.287772842
0,0.89,0.3,-692.92,14.41,64.88394889,12.10409994,19.55168451,4.656515377,96148088000,12.52743166,1.622222977,2.287772842
1,1.12,0.77,-596.24,13.38,71.0263207,12.69492493,20.23624029,5.153609563,1.01E+11,13.10624765,0.118627136,2.706370303
1,1.12,0.76,-425.61,15.89,75.6340172,13.50699995,21.25347755,5.760522344,1.05E+11,13.92512885,0.118627136,2.706370303
1,1.1,0.7,-1075.25,17.18,79.94474736,14.39407492,23.32090493,5.467244906,1.10E+11,15.03649749,0.118627136,2.706370303
1,1.08,0.66,729.61,19.25,85.69138153,15.63379984,27.59192261,3.675677066,1.15E+11,16.82297377,0.118627136,2.706370303
1,1.05,0.61,531.6,23.67,74.20701379,16.66757479,29.68326143,3.651888144,1.08E+11,18.04764286,1.261583206,1.667476026
1,1.08,0.56,239.72,18.94,78.75452525,17.94539971,33.03310002,2.85769941,1.13E+11,19.73653385,1.261583206,1.667476026
1,1.09,0.5,174.86,20.42,82.1379382,19.4980998,37.44944897,1.546750635,1.17E+11,21.84405457,1.261583206,1.667476026
1,1.06,0.46,188.66,22.32,73.12633146,20.94002481,39.78642144,2.093628168,1.12E+11,23.33447792,1.261583206,1.667476026
1,1.05,0.4,150.28,18.48,77.31556002,22.6500998,43.37420577,1.925993831,1.16E+11,25.3337657,2.130110004,2.241916613
1,1.06,0.35,163.84,19.52,79.37891828,24.4992249,47.37254429,1.625905514,1.21E+11,27.53055007,2.130110004,2.241916613
1,1.01,0.33,240.73,19.93,78.74918741,26.26679997,50.63922911,1.894370841,1.16E+11,29.48645016,2.130110004,2.241916613
1,1.03,1,239.78,18.73,83.23246159,28.56329994,55.81597242,1.310627468,1.21E+11,32.24712151,2.130110004,2.241916613
1,1.04,0.89,185.8,20.34,87.13496473,31.51542478,63.84430598,-0.813456425,1.28E+11,36.06806201,2.442583297,2.945385182
1,1.06,0.78,177.88,22.27,89.52123563,35.07069969,73.85642811,-3.715028731,1.34E+11,40.727294,2.442583297,2.945385182
1,1.07,0.7,131.42,23.57,91.54870158,39.29659977,86.24753479,-7.654335253,1.40E+11,46.38659947,2.442583297,2.945385182
1,1.08,0.63,109.73,24.97,68.10036582,42.05454988,90.58681693,-6.477717162,1.30E+11,49.12106649,2.442583297,2.945385182
1,1.1,0.76,72.91,16.86,72.34479394,45.66549978,96.82537627,-5.494376704,1.36E+11,52.92263144,1.812210075,2.294439305
0,1.09,1.17,72.86,18.07,73.86134588,49.58762493,103.0958546,-3.920604766,1.41E+11,56.89966685,1.812210075,2.294439305
1,1.1,1.1,77.08,17.57,68.23122492,53.12130003,106.6570714,-0.414471297,1.37E+11,59.74688922,1.812210075,2.294439305
1,1.1,1.05,75.67,15.2,69.98008108,56.96502495,110.1872977,3.742752181,1.41E+11,62.85594723,1.812210075,2.294439305
1,1.1,1.02,79.06,14.76,71.51705347,60.90907497,113.8664141,7.951735813,1.48E+11,66.1540475,1.233584396,-2.767953145
1,1.08,0.98,91.9,14.87,80.19100135,66.72089968,126.2923201,7.149479292,1.54E+11,72.99089957,1.233584396,-2.767953145
1,1.18,1.03,104.4,18.66,82.89443764,73.31299934,141.7419306,4.884068114,1.60E+11,81.03333703,1.233584396,-2.767953145
1,1.11,0.98,90.76,19.05,83.56475088,79.76559925,155.9684961,3.562702391,1.66E+11,88.82506651,1.233584396,-2.767953145
1,1.05,0.9,76.61,17.5,78.57401724,86.01669903,165.2130103,6.820387741,1.61E+11,95.09925015,4.697858864,5.946623245
1,1.05,0.82,57.91,15.08,81.15043324,92.8280489,176.8557423,8.800355463,1.66E+11,102.4238926,4.697858864,5.946623245
1,1.2,0.93,58.94,15.11,76.69860429,98.94737377,185.0386544,12.85609318,1.62E+11,108.3122837,4.697858864,5.946623245
1,1.12,0.94,63.35,13.8,77.12805572,105.4085485,191.4779976,19.33909945,1.66E+11,113.8746371,4.697858864,5.946623245
0,1.14,0.84,50.68,12.23,74.88530291,111.3420734,196.1019076,26.58223929,1.61E+11,118.5530048,8.002799821,2.06180457
0,0.96,0.85,77.47,12.38,50.66308952,114.2325733,194.0056031,34.45954354,1.55E+11,117.3774804,8.002799821,2.06180457
0,0.95,0.95,93.1,8.22,52.63582559,117.4791983,191.2783478,43.6800487,1.59E+11,116.9605775,8.002799821,2.06180457
0,0.94,0.93,101.67,8.37,44.4592411,118.7555233,189.2369769,48.27406975,1.54E+11,113.8214749,8.002799821,2.06180457
0,0.95,0.96,-314.82,5.87,44.4592411,118.7555233,189.2369769,48.27406975,1.54E+11,113.8214749,8.002799821,2.06180457
0,0.92,0.91,246.49,6.85,44.4592411,118.7555233,189.2369769,48.27406975,1.54E+11,113.8214749,8.002799821,2.06180457
0,1.21,2.52,45.29,8.23,79.41351063,54.23349962,85.37134749,23.09565175,4083686700,58.22210127,1.464832656,1.841876169
1,5.76,3.58,49.88,8.3,82.24866016,56.75849962,87.59452355,25.9224757,4231152300,60.27904398,1.464832656,1.841876169
1,1.06,4.1,57.14,8.91,83.14907799,59.33049974,89.52783697,29.13316252,4370533000,62.33532577,1.622222977,2.287772842
1,0.82,3.9,55.53,8.81,86.14352578,62.25299988,92.43610794,32.06989182,4485131800,64.9681522,1.622222977,2.287772842
1,0.45,3.17,49.97,8.08,87.24233014,65.11449966,95.79828979,34.43070954,4602486900,67.69785173,1.622222977,2.287772842
1,0.51,3.32,50.64,8.84,88.63086904,67.89649963,100.1795018,35.61349748,4732231700,70.66472285,1.622222977,2.287772842
1,0.5,3.68,48.93,9.91,80.17008356,70.47349968,102.4984334,38.44856601,4555245000,72.90141606,0.118627136,2.706370303
0,0.54,2.14,47.76,5.08,78.68984995,72.91299973,104.0736439,41.75235558,4405593300,74.84318604,0.118627136,2.706370303
0,0.91,2.22,57.94,5.4,70.08535389,74.74899998,104.9008586,44.59714131,4256966900,76.0943115,0.118627136,2.706370303
1,0.69,2.57,66.79,5.63,75.04877468,77.01449986,106.6856356,47.34336415,4380209700,78.08056726,0.118627136,2.706370303
1,0.83,2.57,69.03,6.17,77.48016525,79.54200001,108.8071842,50.27681585,4534256900,80.39384683,1.261583206,1.667476026
1,0.87,2.46,65.77,6.26,81.50515445,82.60599995,112.6547235,52.55727642,4648183500,83.55729005,1.261583206,1.667476026
1,0.8,2.76,69.79,7.12,81.11621518,85.58250008,115.4207858,55.74421433,4529584900,86.39278641,1.261583206,1.667476026
1,0.9,2.78,56.55,7.19,71.12922021,87.86600018,116.492162,59.23983838,4357502000,88.22966392,1.261583206,1.667476026
1,1.04,2.74,52.97,6.65,77.35423638,90.7920002,120.6002903,60.98371008,4489668600,91.40207697,2.130110004,2.241916613
1,0.53,2.76,58.32,7.58,80.44115805,93.91250038,127.1884315,60.63656924,4615882700,95.29902272,2.130110004,2.241916613
1,0.55,2.97,52.38,8.68,81.53734228,97.17700005,133.6327106,60.72128951,4727907300,99.24006747,2.130110004,2.241916613
1,0.87,2.96,51.71,9,82.95106592,100.4470001,140.7075521,60.18644812,4855213900,103.3762514,2.130110004,2.241916613
1,0.81,3.24,53.14,9.8,83.55551404,103.868,147.0706775,60.66532253,5026951400,107.3727985,2.442583297,2.945385182
1,0.62,3.37,56.3,10.12,82.18055497,107.418,151.6044017,63.23159838,4883371000,110.8772937,2.442583297,2.945385182
1,0.47,3.8,57.86,11.47,82.4804148,110.9765003,155.3293739,66.6236267,4982685000,114.155647,2.442583297,2.945385182
1,0.53,3.97,54.79,11.97,85.48164206,114.8950005,161.3432111,68.44678978,5126629500,118.3493951,2.442583297,2.945385182
1,0.51,3.97,56.79,13.06,90.67132862,120.6545002,176.8402295,64.46877086,5239829400,125.845643,1.812210075,2.294439305
1,0.47,5.24,64.46,16.26,91.30751202,126.3779999,191.5082885,61.2477113,5348013500,133.3317719,1.812210075,2.294439305
1,0.46,5.09,61.44,16.5,92.54354844,132.7530003,207.9892557,57.51674486,5461694800,141.6935084,1.812210075,2.294439305
1,0.49,5.42,61.08,18.68,93.09447323,139.3015007,223.8206155,54.78238594,5562647100,150.0865083,1.812210075,2.294439305
1,0.47,6.14,53.92,20.14,83.82978552,145.4815006,233.8772754,57.08572586,5414010200,156.5306504,1.233584396,-2.767953145
1,0.49,8.58,50.62,26.54,88.12926181,153.744001,251.4803405,56.0076615,5555879600,166.2458273,1.233584396,-2.767953145
1,0.54,8.78,59.62,31.66,78.8272845,161.4315006,261.4281397,61.43486151,5451050700,173.4347957,1.233584396,-2.767953145
1,0.87,8.49,56.79,28.73,70.58451291,167.8070011,266.8003618,68.81364042,5320486900,178.2943396,1.233584396,-2.767953145
0,0.8,8.97,58.98,24.36,73.14147379,174.6415009,273.4941268,75.78887487,5465559600,184.0815452,4.697858864,5.946623245
1,0.72,9.45,55.31,27.36,77.60443757,182.4680016,285.4527074,79.48329573,5577804500,192.2775899,4.697858864,5.946623245
1,0.56,7.71,54.11,20.88,75.54701233,190.0720016,293.9682427,86.17576059,5486999400,199.2425817,4.697858864,5.946623245
1,0.77,7.79,48.72,22.32,78.98359921,199.4130016,304.8611347,93.96486853,5592540600,208.1242406,4.697858864,5.946623245
0,0.41,10.24,51.88,26.22,64.18157301,205.8970016,307.2631298,104.5308735,5463010900,212.2285987,8.002799821,2.06180457
0,0.41,9.74,43.47,21.36,64.93083827,212.0605011,309.7042462,114.416756,5595750300,216.3582556,8.002799821,2.06180457
0,0.5,7.11,41.86,16.76,53.62683907,215.9615013,307.2762259,124.6467767,5499373900,216.2003262,8.002799821,2.06180457
0,0.57,7.43,34.43,15.91,52.93750469,219.4210014,304.3888892,134.4531137,5369033700,215.7869619,8.002799821,2.06180457
0,0.44,8.44,55.86,17.7,52.93750469,219.4210014,304.3888892,134.4531137,5369033700,215.7869619,8.002799821,2.06180457
0,0.46,8.68,68.46,17.6,52.93750469,219.4210014,304.3888892,134.4531137,5369033700,215.7869619,8.002799821,2.06180457
1,6.2,1.16,16.13,3.59,76.08104374,67.74450016,104.2807357,31.20826465,-412101700,74.68975858,1.464832656,1.841876169
1,6.33,1.25,17.39,3.88,76.72342136,70.56100025,111.9443731,29.17762737,-221674800,78.44121032,1.464832656,1.841876169
1,3.44,1.45,16.93,3.89,79.29112875,74.25200005,120.3678258,28.1361743,-9218300,82.71728518,1.622222977,2.287772842
1,3.45,1.41,19.73,4.1,74.53846988,77.52350025,126.3322892,28.71471128,-230000200,86.11278209,1.622222977,2.287772842
1,4.36,1.37,17.89,3.68,80.2148964,81.53500061,136.7646763,26.30532492,-29986600,91.28870825,1.622222977,2.287772842
1,4.22,1.3,21.84,4.21,83.57616998,86.67100029,150.1479302,23.1940704,234557500,97.76502111,1.622222977,2.287772842
1,4.95,1.19,23.49,4.7,83.66505241,91.67150059,161.3590424,21.9839588,450145900,103.6778768,0.118627136,2.706370303
1,5.53,1.14,21.25,4.58,78.49411672,96.71750088,168.927168,24.50783372,245706900,108.4247461,0.118627136,2.706370303
0,5.48,1.16,20.08,4.25,67.67745139,100.8780012,172.6060562,29.14994623,-3996400,111.2719138,0.118627136,2.706370303
1,5.42,1.14,16.29,3.75,73.81553997,106.2495012,179.4750173,33.02398514,219590800,116.1345889,0.118627136,2.706370303
0,4.45,1.12,17.65,4.36,66.76399179,111.0735008,182.4382816,39.70872005,-33742600,119.3531988,1.261583206,1.667476026
1,4.95,1.2,15.63,3.93,67.3650758,115.7635006,184.9476726,46.57932856,149854200,122.4767031,1.261583206,1.667476026
1,3.97,1.1,15.38,3.79,71.08409679,121.3560005,188.0124424,54.69955859,332242300,126.6989216,1.261583206,1.667476026
0,4.35,1.15,16.45,4.06,60.62867145,125.4560009,187.4741633,63.43783851,88738200,128.5571202,1.261583206,1.667476026
1,4.11,1.16,14.09,3.64,65.38269796,130.2610012,188.4948455,72.02715691,342562700,131.9392999,2.130110004,2.241916613
1,4.42,1.11,15.31,3.94,67.32404244,135.2270008,189.8803441,80.57365755,557483600,135.776509,2.130110004,2.241916613
1,6.2,1.11,15.5,3.99,70.43557016,140.3350006,194.0794399,86.5905613,714260600,140.6025555,2.130110004,2.241916613
1,6.07,1.11,16.64,4.22,64.589844,144.7200005,194.22509,95.2149109,543394600,143.7737401,2.130110004,2.241916613
0,5.49,1.4,63.79,5,63.05407355,148.1185001,194.8189645,101.4180358,224462700,146.317193,2.442583297,2.945385182
0,3.88,2.28,55.36,7.86,66.58426995,152.4149998,195.8189071,109.0110925,431125900,149.9622219,2.442583297,2.945385182
1,3.39,2.31,51.67,8.19,71.33037895,157.1834995,202.650287,111.7167121,583269600,155.4220097,2.442583297,2.945385182
1,3.08,2.4,60.93,9.35,65.74007975,161.2129993,204.9365227,117.489476,390833600,159.1599133,2.442583297,2.945385182
1,2.79,2.71,14.78,9.92,63.74078648,164.5449993,206.329838,122.7601606,201266700,162.0951593,1.812210075,2.294439305
0,2.77,3.05,14.64,10.91,61.30073928,167.8404991,204.6372306,131.0437676,20300200,164.2080011,1.812210075,2.294439305
0,2.9,2.84,14.12,10.41,63.72249211,170.4929985,206.6551716,134.3308254,216402900,166.9986672,1.812210075,2.294439305
1,2.89,2.73,14.39,10.62,73.0730809,174.5819992,221.6133125,127.5506859,354451600,174.0530805,1.812210075,2.294439305
1,1.44,3.09,18.27,14.81,59.71158525,176.7259987,224.7740279,128.6779695,153609300,176.7842153,1.233584396,-2.767953145
1,1.59,3.36,15.58,12.61,65.57009807,180.8429985,234.0640165,127.6219805,332563500,182.4104806,1.233584396,-2.767953145
1,2.18,3.21,19.01,13.02,68.31121255,186.6349983,245.0449581,128.2250385,498880600,189.2437685,1.233584396,-2.767953145
1,2.28,3.13,20.25,13.58,61.34442276,190.0144981,250.2026282,129.8263681,335813300,193.1176951,1.233584396,-2.767953145
1,1.81,3.51,18.43,14.23,64.39211303,194.9584984,257.3673686,132.5496282,505223900,198.4217239,4.697858864,5.946623245
0,1.66,3.5,20.28,15.4,62.96016399,199.5384987,262.1529538,136.9240436,341997100,202.7387026,4.697858864,5.946623245
0,1.31,3.98,24.37,16.98,54.88188649,201.8304985,262.8199094,140.8410876,187071100,203.6826351,4.697858864,5.946623245
0,1.64,4.57,21.53,14.7,57.22338817,205.7684982,261.8580371,149.6789594,369326300,205.7100033,4.697858864,5.946623245
0,1.59,4.97,21.5,18.91,60.26101288,209.6559982,264.4079404,154.904056,567372900,209.1490513,8.002799821,2.06180457
1,1.44,40.23,23.54,147.05,60.52615713,213.2094986,267.0008399,159.4181573,772743400,212.4015229,8.002799821,2.06180457
1,1.53,15.1,19.76,53.73,55.68672317,215.1569984,267.7387902,162.5752067,605304200,213.6394725,8.002799821,2.06180457
1,1.68,10.6,17.64,33.01,62.41898919,219.5939995,272.4768529,166.711146,782583400,218.3061908,8.002799821,2.06180457
1,1.41,10.64,21.39,38.28,62.41898919,219.5939995,272.4768529,166.711146,782583400,218.3061908,8.002799821,2.06180457
1,3.15,11.52,16.31,24.14,62.41898919,219.5939995,272.4768529,166.711146,782583400,218.3061908,8.002799821,2.06180457
0,1.88,0.14,9.86,3.02,61.03361218,12.4840716,24.10582966,0.862313544,6.01E+11,13.43613081,1.464832656,1.841876169
1,1.68,0.14,11.84,3.55,65.44146491,13.33348233,24.54864184,2.118322811,6.21E+11,14.06473059,1.464832656,1.841876169
1,1.49,0.13,13.61,3.89,63.22241047,14.10423236,24.68074893,3.527715786,6.01E+11,14.55087879,1.622222977,2.287772842
1,1.63,0.14,12.7,3.99,68.5959963,15.01151807,25.45049404,4.572542111,6.18E+11,15.37769987,1.622222977,2.287772842
1,1.47,0.26,14.39,4.59,70.806205,15.93991091,26.52999944,5.349822387,6.32E+11,16.31196655,1.622222977,2.287772842
1,1.08,0.32,15.27,5.41,73.29844011,16.94335732,27.94935719,5.937357455,6.45E+11,17.3865411,1.622222977,2.287772842
1,1.13,0.3,15.04,5.42,76.45639778,18.0790895,29.97340992,6.184769077,6.59E+11,18.69329909,0.118627136,2.706370303
1,1.16,0.34,15.02,5.57,76.66790812,19.19780378,31.65513176,6.740475806,6.71E+11,19.89941347,0.118627136,2.706370303
0,1.09,0.43,14.39,5.81,66.87825767,20.06985736,32.30700703,7.832707686,6.55E+11,20.63042179,0.118627136,2.706370303
0,1.11,0.54,12.25,5.48,63.94896,20.80960736,32.6729654,8.946249326,6.44E+11,21.17181024,0.118627136,2.706370303
0,1,0.49,11.21,4.7,65.16502411,21.54964304,33.07572595,10.02356013,6.55E+11,21.75044731,1.261583206,1.667476026
0,1.28,0.61,11.56,4.49,57.64748117,22.14523234,32.83412046,11.45634423,6.45E+11,21.95516658,1.261583206,1.667476026
1,1.31,0.67,10.7,4.04,63.54907811,22.87742882,33.12688184,12.6279758,6.54E+11,22.55586507,1.261583206,1.667476026
1,1.35,0.68,13.29,4.74,64.39717056,23.60196452,33.40924031,13.79468873,6.62E+11,23.16530648,1.261583206,1.667476026
1,1.23,0.66,13.66,4.67,71.55939918,24.32708955,35.43757359,13.21660551,6.69E+11,24.3795631,2.130110004,2.241916613
1,1.39,0.73,16.48,5.62,71.63885141,25.08448243,37.16814487,13.00081999,6.76E+11,25.48674767,2.130110004,2.241916613
1,1.39,0.82,16.1,5.67,73.84635769,25.81973233,39.2246438,12.41482087,6.83E+11,26.72896206,2.130110004,2.241916613
1,1.28,0.86,16.46,5.94,76.76063321,26.98480372,41.79514402,12.17446343,6.90E+11,28.21263224,2.130110004,2.241916613
1,1.24,0.87,17.2,6.2,75.88675343,28.2915894,43.5329305,13.05024831,6.80E+11,29.52047676,2.442583297,2.945385182
1,1.46,0.96,15.97,6.71,78.96851655,29.89737511,45.60573645,14.18901376,6.88E+11,31.11638375,2.442583297,2.945385182
1,1.31,1,16.21,7.92,84.09938105,31.86778584,50.27814312,13.45742855,6.95E+11,33.52768066,2.442583297,2.945385182
